product_id,title,category,rating,price,review_count
B0000477,Sample Product 477,Clothing,4.6,202.34,24
B0000478,Sample Product 478,Sports & Outdoors,4.0,255.52,78
B0000479,Sample Product 479,Home & Garden,3.2,44.58,11
B0000480,Sample Product 480,Home & Garden,3.3,322.21,860
B0000481,Sample Product 481,Books,4.4,326.85,466
B0000482,Sample Product 482,Clothing,2.7,109.82,381
B0000483,Sample Product 483,Books,4.7,33.6,55
B0000484,Sample Product 484,Office Products,3.0,41.94,155
B0000485,Sample Product 485,Clothing,3.7,92.99,399
B0000486,Sample Product 486,Electronics,4.3,407.92,358
B0000487,Sample Product 487,Home & Garden,4.1,91.01,419
B0000488,Sample Product 488,Beauty & Health,3.2,443.87,573
B0000489,Sample Product 489,Clothing,3.8,187.04,91
B0000490,Sample Product 490,Beauty & Health,4.6,385.81,509
B0000491,Sample Product 491,Toys & Games,4.8,211.0,730
B0000492,Sample Product 492,Sports & Outdoors,3.6,269.98,64
B0000493,Sample Product 493,Sports & Outdoors,4.5,417.98,492
B0000494,Sample Product 494,Sports & Outdoors,4.0,136.6,394
B0000495,Sample Product 495,Sports & Outdoors,3.7,422.96,182
B0000496,Sample Product 496,Sports & Outdoors,3.0,165.71,763
B0000497,Sample Product 497,Books,4.5,240.63,744
B0000498,Sample Product 498,Home & Garden,3.8,478.33,624
B0000499,Sample Product 499,Office Products,5.0,55.56,119
B0000500,Sample Product 500,Office Products,3.9,465.51,955
B0000501,Sample Product 501,Automotive,3.8,233.43,714
B0000502,Sample Product 502,Toys & Games,4.8,320.15,78
B0000503,Sample Product 503,Electronics,4.4,37.99,855
B0000504,Sample Product 504,Clothing,3.4,23.82,86
B0000505,Sample Product 505,Electronics,4.1,40.68,407
B0000506,Sample Product 506,Clothing,3.2,151.79,650
B0000507,Sample Product 507,Home & Garden,5.0,388.45,390
B0000508,Sample Product 508,Clothing,3.5,53.71,349
B0000509,Sample Product 509,Beauty & Health,3.7,383.36,319
B0000510,Sample Product 510,Pet Supplies,4.6,194.06,945
B0000511,Sample Product 511,Clothing,5.0,65.09,381
B0000512,Sample Product 512,Home & Garden,4.7,267.5,189
B0000513,Sample Product 513,Books,5.0,164.5,675
B0000514,Sample Product 514,Automotive,4.1,460.55,911
B0000515,Sample Product 515,Books,3.9,68.41,782
B0000516,Sample Product 516,Electronics,3.4,222.51,984
B0000517,Sample Product 517,Books,3.3,471.82,413
B0000518,Sample Product 518,Home & Garden,3.9,444.03,887
B0000519,Sample Product 519,Sports & Outdoors,3.9,146.52,543
B0000520,Sample Product 520,Toys & Games,3.8,274.29,148
B0000521,Sample Product 521,Sports & Outdoors,4.6,489.31,301
B0000522,Sample Product 522,Automotive,2.9,31.66,255
B0000523,Sample Product 523,Beauty & Health,4.3,377.83,344
B0000524,Sample Product 524,Beauty & Health,5.0,58.43,212
B0000525,Sample Product 525,Home & Garden,4.4,409.8,606
B0000526,Sample Product 526,Clothing,3.6,209.64,420
B0000527,Sample Product 527,Electronics,3.4,256.64,702
B0000528,Sample Product 528,Beauty & Health,5.0,437.29,366
B0000529,Sample Product 529,Office Products,4.7,381.76,110
B0000530,Sample Product 530,Automotive,3.9,127.11,260
B0000531,Sample Product 531,Clothing,4.0,495.95,103
B0000532,Sample Product 532,Clothing,5.0,106.0,9
B0000533,Sample Product 533,Sports & Outdoors,3.7,367.87,230
B0000534,Sample Product 534,Books,5.0,279.34,597
B0000535,Sample Product 535,Pet Supplies,3.6,381.69,565
B0000536,Sample Product 536,Electronics,4.8,379.35,734
B0000537,Sample Product 537,Toys & Games,5.0,237.81,210
B0000538,Sample Product 538,Sports & Outdoors,3.8,323.47,905
B0000539,Sample Product 539,Automotive,3.3,112.52,153
B0000540,Sample Product 540,Sports & Outdoors,3.7,196.9,272
B0000541,Sample Product 541,Toys & Games,3.7,437.76,220
B0000542,Sample Product 542,Clothing,4.1,282.93,899
B0000543,Sample Product 543,Automotive,3.5,303.73,161
B0000544,Sample Product 544,Books,4.3,164.44,318
B0000545,Sample Product 545,Clothing,4.1,33.98,108
B0000546,Sample Product 546,Pet Supplies,5.0,261.05,431
B0000547,Sample Product 547,Home & Garden,4.7,65.58,112
B0000548,Sample Product 548,Toys & Games,3.5,35.96,475
B0000549,Sample Product 549,Office Products,2.9,466.89,812
B0000550,Sample Product 550,Electronics,5.0,393.9,986
B0000551,Sample Product 551,Beauty & Health,3.1,495.61,123
B0000552,Sample Product 552,Toys & Games,5.0,96.32,572
B0000553,Sample Product 553,Pet Supplies,5.0,170.58,972
B0000554,Sample Product 554,Electronics,5.0,350.35,876
B0000555,Sample Product 555,Clothing,5.0,470.64,425
B0000556,Sample Product 556,Clothing,5.0,421.76,932
B0000557,Sample Product 557,Home & Garden,3.9,402.31,73
B0000558,Sample Product 558,Sports & Outdoors,4.9,29.67,294
B0000559,Sample Product 559,Books,5.0,455.15,791
B0000560,Sample Product 560,Office Products,3.7,202.42,595
B0000561,Sample Product 561,Automotive,3.8,238.67,724
B0000562,Sample Product 562,Automotive,4.0,134.54,162
B0000563,Sample Product 563,Toys & Games,3.9,453.6,631
B0000564,Sample Product 564,Pet Supplies,4.9,227.62,204
B0000565,Sample Product 565,Beauty & Health,3.4,37.36,812
B0000566,Sample Product 566,Home & Garden,1.9,176.93,638
B0000567,Sample Product 567,Books,5.0,367.56,202
B0000568,Sample Product 568,Home & Garden,5.0,394.92,141
B0000569,Sample Product 569,Office Products,3.8,249.77,20
B0000570,Sample Product 570,Books,4.8,99.64,304
B0000571,Sample Product 571,Clothing,3.3,157.81,852
B0000572,Sample Product 572,Office Products,3.6,48.98,597
B0000573,Sample Product 573,Toys & Games,5.0,274.83,663
B0000574,Sample Product 574,Books,5.0,396.89,176
B0000575,Sample Product 575,Electronics,2.4,308.39,493
B0000576,Sample Product 576,Beauty & Health,3.9,74.78,21
B0000577,Sample Product 577,Office Products,5.0,336.17,97
B0000578,Sample Product 578,Clothing,4.6,35.83,935
B0000579,Sample Product 579,Beauty & Health,5.0,404.17,649
B0000580,Sample Product 580,Clothing,3.4,86.53,382
B0000581,Sample Product 581,Home & Garden,3.4,379.59,213
B0000582,Sample Product 582,Automotive,4.4,85.0,781
B0000583,Sample Product 583,Office Products,3.3,282.29,795
B0000584,Sample Product 584,Pet Supplies,5.0,51.61,898
B0000585,Sample Product 585,Automotive,5.0,144.8,553
B0000586,Sample Product 586,Home & Garden,3.6,228.59,378
B0000587,Sample Product 587,Books,5.0,51.24,708
B0000588,Sample Product 588,Clothing,3.5,51.55,507
B0000589,Sample Product 589,Office Products,3.6,290.91,596
B0000590,Sample Product 590,Automotive,3.7,457.97,103
B0000591,Sample Product 591,Books,5.0,83.19,467
B0000592,Sample Product 592,Beauty & Health,3.5,429.3,258
B0000593,Sample Product 593,Books,5.0,88.58,485
B0000594,Sample Product 594,Electronics,3.9,185.03,927
B0000595,Sample Product 595,Sports & Outdoors,4.2,222.96,965
B0000596,Sample Product 596,Beauty & Health,3.3,494.27,108
B0000597,Sample Product 597,Toys & Games,5.0,65.6,669
B0000598,Sample Product 598,Books,3.8,11.24,536
B0000599,Sample Product 599,Clothing,3.7,266.06,792
B0000600,Sample Product 600,Home & Garden,3.4,429.8,371
B0000601,Sample Product 601,Beauty & Health,4.6,272.69,210
B0000602,Sample Product 602,Office Products,5.0,232.34,724
B0000603,Sample Product 603,Automotive,4.0,249.64,130
B0000604,Sample Product 604,Pet Supplies,3.7,48.15,416
B0000605,Sample Product 605,Sports & Outdoors,3.8,212.96,545
B0000606,Sample Product 606,Office Products,3.4,308.82,278
B0000607,Sample Product 607,Beauty & Health,4.6,370.34,619
B0000608,Sample Product 608,Clothing,3.7,6.89,46
B0000609,Sample Product 609,Toys & Games,3.5,87.73,659
B0000610,Sample Product 610,Electronics,3.8,323.23,515
B0000611,Sample Product 611,Pet Supplies,4.8,258.76,805
B0000612,Sample Product 612,Sports & Outdoors,4.6,436.25,550
B0000613,Sample Product 613,Office Products,4.3,395.28,844
B0000614,Sample Product 614,Books,5.0,5.09,442
B0000615,Sample Product 615,Books,4.7,226.29,549
B0000616,Sample Product 616,Home & Garden,3.2,209.32,845
B0000617,Sample Product 617,Home & Garden,3.8,13.91,423
B0000618,Sample Product 618,Automotive,4.4,486.52,898
B0000619,Sample Product 619,Pet Supplies,3.5,351.16,283
B0000620,Sample Product 620,Home & Garden,4.1,281.8,635
B0000621,Sample Product 621,Toys & Games,4.2,268.67,786
B0000622,Sample Product 622,Home & Garden,4.4,272.65,935
B0000623,Sample Product 623,Electronics,3.7,124.74,319
B0000624,Sample Product 624,Electronics,2.7,301.19,738
B0000625,Sample Product 625,Office Products,3.8,153.46,221
B0000626,Sample Product 626,Office Products,4.5,298.64,936
B0000627,Sample Product 627,Automotive,4.9,96.74,694
B0000628,Sample Product 628,Electronics,3.8,137.55,493
B0000629,Sample Product 629,Books,3.5,288.81,660
B0000630,Sample Product 630,Sports & Outdoors,3.4,246.75,200
B0000631,Sample Product 631,Office Products,3.5,336.25,976
B0000632,Sample Product 632,Books,4.6,261.14,430
B0000633,Sample Product 633,Automotive,5.0,161.89,587
B0000634,Sample Product 634,Office Products,3.2,89.44,532
B0000635,Sample Product 635,Clothing,3.5,225.4,504
B0000636,Sample Product 636,Clothing,4.1,56.59,405
B0000637,Sample Product 637,Clothing,2.4,327.85,193
B0000638,Sample Product 638,Automotive,5.0,255.6,86
B0000639,Sample Product 639,Beauty & Health,4.7,40.11,664
B0000640,Sample Product 640,Books,4.2,27.6,647
B0000641,Sample Product 641,Clothing,1.8,142.02,448
B0000642,Sample Product 642,Office Products,3.9,102.07,290
B0000643,Sample Product 643,Home & Garden,2.2,107.46,652
B0000644,Sample Product 644,Beauty & Health,4.4,146.03,806
B0000645,Sample Product 645,Sports & Outdoors,4.4,222.08,703
B0000646,Sample Product 646,Pet Supplies,4.4,201.52,548
B0000647,Sample Product 647,Electronics,4.1,310.45,855
B0000648,Sample Product 648,Sports & Outdoors,4.2,437.74,396
B0000649,Sample Product 649,Clothing,1.8,228.05,126
B0000650,Sample Product 650,Electronics,5.0,441.72,956
B0000651,Sample Product 651,Sports & Outdoors,3.5,132.8,444
B0000652,Sample Product 652,Electronics,3.8,132.52,726
B0000653,Sample Product 653,Electronics,4.3,303.88,849
B0000654,Sample Product 654,Books,4.3,230.84,593
B0000655,Sample Product 655,Sports & Outdoors,3.3,64.91,411
B0000656,Sample Product 656,Automotive,4.0,44.69,654
B0000657,Sample Product 657,Office Products,4.2,471.15,958
B0000658,Sample Product 658,Office Products,4.8,301.35,909
B0000659,Sample Product 659,Books,4.7,73.74,712
B0000660,Sample Product 660,Office Products,3.8,320.75,628
B0000661,Sample Product 661,Books,4.3,267.35,386
B0000662,Sample Product 662,Automotive,4.6,268.58,234
B0000663,Sample Product 663,Electronics,4.9,46.77,974
B0000664,Sample Product 664,Pet Supplies,3.9,409.28,293
B0000665,Sample Product 665,Sports & Outdoors,2.8,347.78,657
B0000666,Sample Product 666,Home & Garden,3.0,156.63,633
B0000667,Sample Product 667,Books,5.0,195.2,194
B0000668,Sample Product 668,Office Products,2.5,293.19,824
B0000669,Sample Product 669,Beauty & Health,3.5,354.27,928
B0000670,Sample Product 670,Automotive,3.1,218.11,195
B0000671,Sample Product 671,Sports & Outdoors,3.7,445.6,192
B0000672,Sample Product 672,Home & Garden,4.3,192.56,418
B0000673,Sample Product 673,Electronics,2.5,55.12,575
B0000674,Sample Product 674,Sports & Outdoors,5.0,292.21,485
B0000675,Sample Product 675,Electronics,4.3,57.1,624
B0000676,Sample Product 676,Books,4.2,255.2,74
B0000677,Sample Product 677,Home & Garden,4.1,54.15,429
B0000678,Sample Product 678,Beauty & Health,4.0,200.74,261
B0000679,Sample Product 679,Sports & Outdoors,4.8,148.18,484
B0000680,Sample Product 680,Pet Supplies,4.7,303.46,200
B0000681,Sample Product 681,Electronics,3.9,48.66,58
B0000682,Sample Product 682,Home & Garden,5.0,88.33,820
B0000683,Sample Product 683,Toys & Games,2.5,223.02,553
B0000684,Sample Product 684,Books,4.0,33.54,941
B0000685,Sample Product 685,Sports & Outdoors,3.5,483.38,358
B0000686,Sample Product 686,Home & Garden,5.0,73.9,482
B0000687,Sample Product 687,Books,3.4,247.0,434
B0000688,Sample Product 688,Electronics,3.5,166.28,663
B0000689,Sample Product 689,Pet Supplies,5.0,233.42,998
B0000690,Sample Product 690,Sports & Outdoors,4.2,356.89,885
B0000691,Sample Product 691,Clothing,3.9,70.52,90
B0000692,Sample Product 692,Sports & Outdoors,2.6,231.94,245
B0000693,Sample Product 693,Sports & Outdoors,5.0,374.2,486
B0000694,Sample Product 694,Sports & Outdoors,3.5,439.16,523
B0000695,Sample Product 695,Beauty & Health,4.9,78.65,146
B0000696,Sample Product 696,Pet Supplies,4.1,432.46,694
B0000697,Sample Product 697,Pet Supplies,4.5,248.25,586
B0000698,Sample Product 698,Electronics,2.7,304.85,703
B0000699,Sample Product 699,Office Products,5.0,184.32,464
B0000700,Sample Product 700,Clothing,3.9,224.51,686
B0000701,Sample Product 701,Home & Garden,5.0,404.26,162
B0000702,Sample Product 702,Office Products,2.9,123.99,574
B0000703,Sample Product 703,Beauty & Health,5.0,131.74,836
B0000704,Sample Product 704,Toys & Games,4.1,345.42,682
B0000705,Sample Product 705,Clothing,3.6,347.8,809
B0000706,Sample Product 706,Sports & Outdoors,5.0,142.99,695
B0000707,Sample Product 707,Office Products,3.6,397.73,162
B0000708,Sample Product 708,Clothing,3.9,318.29,910
B0000709,Sample Product 709,Sports & Outdoors,3.8,7.8,647
B0000710,Sample Product 710,Sports & Outdoors,4.5,442.79,546
B0000711,Sample Product 711,Books,4.8,56.68,534
B0000712,Sample Product 712,Office Products,3.2,345.27,990
B0000713,Sample Product 713,Beauty & Health,5.0,156.54,583
B0000714,Sample Product 714,Clothing,5.0,350.39,44
B0000715,Sample Product 715,Clothing,5.0,263.68,527
B0000716,Sample Product 716,Books,4.5,398.29,655
B0000717,Sample Product 717,Beauty & Health,3.4,29.86,449
B0000718,Sample Product 718,Pet Supplies,2.7,120.03,294
B0000719,Sample Product 719,Clothing,3.2,402.72,973
B0000720,Sample Product 720,Automotive,4.8,164.14,564
B0000721,Sample Product 721,Toys & Games,3.9,116.88,232
B0000722,Sample Product 722,Sports & Outdoors,5.0,97.98,182
B0000723,Sample Product 723,Toys & Games,3.7,434.13,73
B0000724,Sample Product 724,Pet Supplies,4.3,320.36,881
B0000725,Sample Product 725,Books,5.0,358.41,52
B0000726,Sample Product 726,Automotive,4.6,64.38,58
B0000727,Sample Product 727,Toys & Games,2.5,361.72,11
B0000728,Sample Product 728,Toys & Games,4.6,139.42,560
B0000729,Sample Product 729,Office Products,4.8,5.07,860
B0000730,Sample Product 730,Pet Supplies,4.7,448.38,87
B0000731,Sample Product 731,Books,5.0,236.15,389
B0000732,Sample Product 732,Sports & Outdoors,4.3,433.94,451
B0000733,Sample Product 733,Home & Garden,3.2,454.06,818
B0000734,Sample Product 734,Clothing,3.8,482.22,420
B0000735,Sample Product 735,Electronics,4.8,345.07,217
B0000736,Sample Product 736,Electronics,3.5,130.84,234
B0000737,Sample Product 737,Sports & Outdoors,4.5,483.19,875
B0000738,Sample Product 738,Electronics,4.5,138.14,851
B0000739,Sample Product 739,Clothing,4.2,319.0,292
B0000740,Sample Product 740,Pet Supplies,4.1,195.63,552
B0000741,Sample Product 741,Clothing,3.0,231.56,657
B0000742,Sample Product 742,Clothing,3.5,384.95,209
B0000743,Sample Product 743,Sports & Outdoors,4.0,411.98,30
B0000744,Sample Product 744,Books,4.9,238.78,951
B0000745,Sample Product 745,Beauty & Health,3.1,111.79,620
B0000746,Sample Product 746,Toys & Games,2.7,72.62,262
B0000747,Sample Product 747,Home & Garden,4.8,370.61,27
B0000748,Sample Product 748,Beauty & Health,3.0,358.04,437
B0000749,Sample Product 749,Electronics,5.0,445.66,251
B0000750,Sample Product 750,Clothing,5.0,392.1,564
B0000751,Sample Product 751,Sports & Outdoors,4.6,345.58,524
B0000752,Sample Product 752,Sports & Outdoors,4.3,20.55,386
B0000753,Sample Product 753,Beauty & Health,4.2,267.81,181
B0000754,Sample Product 754,Home & Garden,4.1,481.93,187
B0000755,Sample Product 755,Pet Supplies,3.9,340.38,851
B0000756,Sample Product 756,Toys & Games,4.7,263.04,697
B0000757,Sample Product 757,Beauty & Health,4.7,13.39,698
B0000758,Sample Product 758,Office Products,3.8,13.69,500
B0000759,Sample Product 759,Office Products,3.6,387.71,953
B0000760,Sample Product 760,Toys & Games,3.0,5.67,554
B0000761,Sample Product 761,Sports & Outdoors,2.8,325.0,646
B0000762,Sample Product 762,Home & Garden,4.3,391.29,455
B0000763,Sample Product 763,Beauty & Health,4.3,80.4,615
B0000764,Sample Product 764,Clothing,4.3,303.63,204
B0000765,Sample Product 765,Toys & Games,4.2,337.46,515
B0000766,Sample Product 766,Pet Supplies,5.0,324.07,799
B0000767,Sample Product 767,Beauty & Health,4.5,186.01,570
B0000768,Sample Product 768,Pet Supplies,3.8,313.09,393
B0000769,Sample Product 769,Clothing,3.7,77.75,692
B0000770,Sample Product 770,Automotive,2.9,338.69,490
B0000771,Sample Product 771,Electronics,5.0,175.87,563
B0000772,Sample Product 772,Beauty & Health,3.9,445.62,488
B0000773,Sample Product 773,Books,3.4,346.6,881
B0000774,Sample Product 774,Sports & Outdoors,2.7,27.06,672
B0000775,Sample Product 775,Books,4.5,154.45,737
B0000776,Sample Product 776,Pet Supplies,3.6,140.98,597
B0000777,Sample Product 777,Books,4.6,275.7,301
B0000778,Sample Product 778,Clothing,3.8,108.55,234
B0000779,Sample Product 779,Electronics,3.2,72.81,330
B0000780,Sample Product 780,Books,4.2,480.51,271
B0000781,Sample Product 781,Home & Garden,4.6,475.96,559
B0000782,Sample Product 782,Automotive,2.7,221.31,18
B0000783,Sample Product 783,Toys & Games,4.5,41.18,885
B0000784,Sample Product 784,Books,4.8,379.87,140
B0000785,Sample Product 785,Pet Supplies,4.1,241.07,351
B0000786,Sample Product 786,Home & Garden,4.7,334.97,186
B0000787,Sample Product 787,Home & Garden,2.9,284.72,853
B0000788,Sample Product 788,Beauty & Health,5.0,393.29,987
B0000789,Sample Product 789,Pet Supplies,4.4,403.35,980
B0000790,Sample Product 790,Automotive,3.7,259.77,943
B0000791,Sample Product 791,Beauty & Health,4.5,217.21,888
B0000792,Sample Product 792,Clothing,5.0,243.37,834
B0000793,Sample Product 793,Home & Garden,2.8,49.91,605
B0000794,Sample Product 794,Clothing,3.9,141.4,16
B0000795,Sample Product 795,Books,4.1,496.26,860
B0000796,Sample Product 796,Home & Garden,2.4,424.4,768
B0000797,Sample Product 797,Pet Supplies,5.0,439.29,403
B0000798,Sample Product 798,Home & Garden,3.4,478.38,277
B0000799,Sample Product 799,Books,4.9,341.38,936
B0000800,Sample Product 800,Home & Garden,2.7,292.14,98
B0000801,Sample Product 801,Pet Supplies,5.0,420.63,108
B0000802,Sample Product 802,Toys & Games,3.9,391.28,873
B0000803,Sample Product 803,Home & Garden,4.9,251.28,627
B0000804,Sample Product 804,Automotive,3.6,428.24,923
B0000805,Sample Product 805,Office Products,3.2,185.36,889
B0000806,Sample Product 806,Clothing,1.4,406.38,39
B0000807,Sample Product 807,Home & Garden,4.3,348.34,535
B0000808,Sample Product 808,Automotive,3.2,438.56,470
B0000809,Sample Product 809,Sports & Outdoors,4.5,144.82,278
B0000810,Sample Product 810,Sports & Outdoors,5.0,268.35,508
B0000811,Sample Product 811,Office Products,2.1,35.36,325
B0000812,Sample Product 812,Sports & Outdoors,3.3,105.77,84
B0000813,Sample Product 813,Home & Garden,4.7,119.06,690
B0000814,Sample Product 814,Beauty & Health,4.7,372.24,964
B0000815,Sample Product 815,Toys & Games,3.1,306.77,541
